2.077770457241269408e+00,-3.135585400933058597e-01,1.632496010432688660e+00,5.512509622376770002e-01,-1.118781338696156258e+00,-1.686144749664437448e-01,-1.281749055398607173e-01,3.929977422373497897e-01,3.236340148284992391e-01,7.287519076001752749e-01,5.489941042580062658e-03,-3.014303312872917973e-01,-2.771910458265886001e-01
-5.844140551960140817e-01,1.963297025940256568e-01,-6.475707406669853894e-01,1.019801849917640668e+00,1.039237696911874398e+00,-1.021629952339534742e-01,6.472309668356430734e-01,6.359247823376183995e-01,-9.578845121836342402e-01,-9.779785827423073119e-01,6.578373598270070843e-01,-1.080683527588358617e-01,-6.375329196618013672e-01
-9.267376013299797322e-01,6.009276331822002160e-01,-8.365028039672309790e-01,-8.448164164722672675e-02,5.550019039092292106e-01,1.433920727102282022e+00,-7.297908246843594071e-01,8.530420973361145798e-01,5.992597909127133082e-01,4.792687699340066887e-01,4.211115229255144032e-01,-1.038159496613502375e+00,2.955744182902149686e-01
