9.451481808788555483e-01
-3.463694308729730609e-01
2.863378714924149637e-01
6.739929121530749967e-01
6.316949028312767167e-01
8.849389769013216167e-01
-2.638730325691787670e-01
6.033300603003098894e-01
-7.774672938881314055e-01
-1.218344875968751101e-01
-5.435891626937381510e-02
7.779006205918825162e-03
9.666615520984730980e-02
-8.534275892564994193e-01
-1.128306113444693115e-01
-3.295590677796954582e-01
