1.972786340792689552e+00,-4.303837489068561006e-01,1.562678397900845839e+00,4.267640129224695156e-01,-1.165339047158843178e+00,-7.999011055769585446e-03,-1.429345401603930865e-01,5.306561617020869592e-01,3.393384151479102995e-01,8.553866048006647516e-01,-4.865120339644302128e-02,-1.989448946235436722e-01,-6.392056175120541806e-02
-5.490374146908029163e-01,3.123503766481170452e-01,-4.288648964832568744e-01,9.697982378933610592e-01,1.010666016237423692e+00,-2.049937438273436441e-01,7.538271611517820547e-01,5.235946018057614504e-01,-1.129143257248180543e+00,-6.511923211559944580e-01,7.021622623435721522e-01,-1.831351706538921764e-01,-9.395706038521096648e-01
-9.394269740500542643e-01,7.264625190998528215e-01,-7.294604315451862497e-01,-3.536325571257060152e-01,5.688950008771044287e-01,1.260852128078633339e+00,-8.229564727413622993e-01,9.504273100643357841e-01,5.225087540359921734e-01,2.881343298466303993e-01,2.554929801886112739e-01,-9.673065028021236023e-01,3.121655553006247863e-01
