1.765429472197431737e-01,-2.556758333167216124e-01,3.228095167910131624e-01,7.005347707733824425e-01,-2.495437328019419199e-01,4.204375164539261300e-01,-1.140507660006851998e+00,-7.966042507232248271e-01,-5.336211541755201404e-01,4.716023427188581474e-01,-9.380118517600074535e-01,-4.921811079871554195e-01
8.288154652346595430e-01,6.046641478407891457e-01,-8.206039449365849503e-01,-3.830886083426390809e-01,-5.115976168499398735e-01,6.192100822469436272e-01,-1.033744992446193611e-01,1.795294610912490096e-01,-6.512618333089226219e-01,-9.749034957970608151e-01,6.213937407675836078e-02,3.414652670681422308e-01
-2.318705836875360193e-01,-1.341495360685107108e-01,4.670502774689845871e-01,-1.058938759591182777e+00,-6.168444744970347227e-02,9.176409226671661257e-02,-8.516357232549671696e-01,5.535262530794365921e-03,5.022375302155641652e-01,-2.968957510719509862e-01,5.568918138651990368e-01,-6.949719836323092759e-01
