6.797323820415019924e-01,9.551599576534557379e-01,8.627528498279274372e-01,9.347696213781223618e-01,-9.881788020800070793e-01,-1.077380310364850935e+00,-1.179992062869832381e+00,-3.905418518195216127e-01,-2.217011994231004868e-01,8.983889480338808076e-02
8.532755814135937200e-01,5.428805175406399286e-01,-8.780454808008383294e-01,-5.304245700326772894e-01,-6.976817762432652170e-01,-6.857907582339287100e-02,-1.031182835405327847e+00,-4.693557225074209693e-01,-9.872749004212945101e-01,-4.327019009916136527e-01
9.711968872488037086e-01,-5.669961212303811227e-01,2.641968384570599904e-01,-3.692122151067621649e-01,-4.800895309373944264e-01,5.382772699205811140e-01,5.984411026335095807e-01,6.226365383403823506e-01,5.784818699537161990e-01,-2.561942683207178439e-01
