8.427843444267504314e-01,2.579000868493774856e-01,-3.354399440332836990e-01,3.158669057777455103e-01,-4.556228352010375793e-01,-8.918515339155325128e-01,-8.603266613504192417e-01,5.302725195855293450e-01,8.487504795942214519e-01,-7.171733756005985727e-01,2.125745153427926748e-01,2.905652405983756847e-01,-5.159854224220922214e-01,-7.476553684065212479e-01,-8.307983737048283412e-01,-8.121845420736841792e-01
-6.074949792897603729e-01,7.971109835211008798e-01,-9.161023542726765001e-01,-2.850876635016150185e-01,7.032419411956049027e-01,7.681244360349135381e-01,8.577959117425210112e-01,4.171466200382941136e-01,4.177861052562092947e-01,-1.000000000000000000e+00,8.305303497751629349e-01,3.386195809134249224e-01,-1.000000000000000000e+00,-5.899703233292377114e-01,9.066014840109670736e-01,1.525795707681954980e-02
6.209873895295628943e-01,8.170791603700523487e-01,-8.010280979756621011e-01,3.825040683294317900e-01,7.321106088770427123e-01,5.403633339001980840e-01,8.697106563875323104e-01,-7.388680753455096895e-01,-5.059571900466139360e-02,7.901750491190588921e-01,5.981571382562580474e-01,-6.425450241519603534e-02,-8.179760313028703322e-01,-6.371387236173154944e-01,-4.925751719594707173e-02,2.340727381848852484e-01
